253970040-37,37,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.174957,5.916077
253970040-37B,37BIS,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.174906,5.915916
253970040-38,38,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.175258,5.916674
253970040-39,39,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.175057,5.916393
253970040-39A,39 a,Rue des Ranchots,25320,Montferrand-le-Château,BAN,47.1753,5.91787
253970040-39B,39 b,Rue des Ranchots,25320,Montferrand-le-Château,BAN,47.1753,5.91774
253970040-3A,3 a,Rue des Ranchots,25320,Montferrand-le-Château,BAN,47.173002,5.914669
253970040-3B,3 b,Rue des Ranchots,25320,Montferrand-le-Château,BAN,47.173016,5.914636
253970040-3C,3 c,Rue des Ranchots,25320,Montferrand-le-Château,BAN,47.173006,5.914663
253970040-3D,3 d,Rue des Ranchots,25320,Montferrand-le-Château,BAN,47.173002,5.914694
253970040-4,4,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.173835,5.91487
253970040-41,41,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.175491,5.918295
253970040-41A,41A,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.175838,5.917884
253970040-41B,41B,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.175706,5.918061
253970040-43,43,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.17577,5.91739
253970040-43B,43BIS,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.175576,5.917151
253970040-45,45,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.1754,5.916954
253970040-5,5,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.173146,5.914804
253970040-6,6,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.174292,5.914771
253970040-7,7,Rue des Ranchots,25320,Montferrand-le-Château,BAN,47.1733,5.91496
253970040-8,8,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.174461,5.915125
253970040-8A,8 a,Rue des Ranchots,25320,Montferrand-le-Château,BAN,47.1746,5.91533
253970040-8B,8 b,Rue des Ranchots,25320,Montferrand-le-Château,BAN,47.1746,5.9154
253970040-8C,8C,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.174294,5.915401
253970040-8D,8D,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.174234,5.915467
253970040-8E,8E,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.1742,5.915523
253970040-8F,8 f,Rue des Ranchots,25320,Montferrand-le-Château,BAN,47.1746,5.9154
253970040-9,9,Rue des Ranchots,25320,Montferrand-le-Château,OSM,47.173484,5.914831
253970043-1,1,Chemin des Ruines,25320,Montferrand-le-Château,OSM,47.176699,5.922646
253970043-3,3,Chemin des Ruines,25320,Montferrand-le-Château,OSM,47.176457,5.922691
253970043-5,5,Chemin des Ruines,25320,Montferrand-le-Château,OSM,47.176174,5.922727
253970043-9,9,Chemin des Ruines,25320,Montferrand-le-Château,OSM,47.176819,5.922861
253970045-1,1,Rue des Salines,25320,Montferrand-le-Château,OSM,47.177581,5.909768
253970045-10,10,Rue des Salines,25320,Montferrand-le-Château,OSM,47.174565,5.912287
253970045-11,11,Rue des Salines,25320,Montferrand-le-Château,OSM,47.176364,5.910985
253970045-12,12,Rue des Salines,25320,Montferrand-le-Château,OSM,47.1744,5.912307
253970045-13,13,Rue des Salines,25320,Montferrand-le-Château,OSM,47.176229,5.91113
253970045-14,14,Rue des Salines,25320,Montferrand-le-Château,OSM,47.173976,5.912321
253970045-15,15,Rue des Salines,25320,Montferrand-le-Château,OSM,47.175998,5.91136
253970045-15B,15 bis,Rue des Salines,25320,Montferrand-le-Château,BAN,47.176,5.91139
253970045-16,16,Rue des Salines,25320,Montferrand-le-Château,OSM,47.17382,5.912423
253970045-17,17,Rue des Salines,25320,Montferrand-le-Château,OSM,47.17572,5.911638
253970045-18,18,Rue des Salines,25320,Montferrand-le-Château,OSM,47.173532,5.912599
253970045-18A,18 a,Rue des Salines,25320,Montferrand-le-Château,BAN,47.1736,5.91255
253970045-18B,18BIS,Rue des Salines,25320,Montferrand-le-Château,OSM,47.173404,5.910627
253970045-19,19,Rue des Salines,25320,Montferrand-le-Château,OSM,47.175472,5.911936
253970045-2,2,Rue des Salines,25320,Montferrand-le-Château,OSM,47.177354,5.90985
253970045-20,20,Rue des Salines,25320,Montferrand-le-Château,OSM,47.173297,5.912804
253970045-21,21,Rue des Salines,25320,Montferrand-le-Château,OSM,47.175276,5.912135
253970045-22,22,Rue des Salines,25320,Montferrand-le-Château,OSM,47.17301,5.913014
253970045-23,23,Rue des Salines,25320,Montferrand-le-Château,OSM,47.175149,5.912228
253970045-24,24,Rue des Salines,25320,Montferrand-le-Château,OSM,47.172825,5.913139
253970045-25,25,Rue des Salines,25320,Montferrand-le-Château,OSM,47.175078,5.912271
253970045-26,26,Rue des Salines,25320,Montferrand-le-Château,OSM,47.171863,5.910939
253970045-27,27,Rue des Salines,25320,Montferrand-le-Château,OSM,47.174971,5.912312
253970045-28,28,Rue des Salines,25320,Montferrand-le-Château,OSM,47.172506,5.913434
253970045-29,29,Rue des Salines,25320,Montferrand-le-Château,BAN,47.1748,5.91236
253970045-3,3,Rue des Salines,25320,Montferrand-le-Château,OSM,47.1774,5.90996
253970045-30,30,Rue des Salines,25320,Montferrand-le-Château,OSM,47.172414,5.913609
253970045-31,31,Rue des Salines,25320,Montferrand-le-Château,OSM,47.174662,5.912403
253970045-33,33,Rue des Salines,25320,Montferrand-le-Château,BAN,47.1738,5.91262
253970045-35,35,Rue des Salines,25320,Montferrand-le-Château,OSM,47.172521,5.913599
253970045-4,4,Rue des Salines,25320,Montferrand-le-Château,OSM,47.175003,5.912109
253970045-5,5,Rue des Salines,25320,Montferrand-le-Château,OSM,47.177286,5.910066
253970045-6,6,Rue des Salines,25320,Montferrand-le-Château,OSM,47.174812,5.912194
253970045-7,7,Rue des Salines,25320,Montferrand-le-Château,OSM,47.177371,5.91082
253970045-8,8,Rue des Salines,25320,Montferrand-le-Château,OSM,47.174699,5.912256
253970045-9,9,Rue des Salines,25320,Montferrand-le-Château,OSM,47.176861,5.910487
253970046-10,10,Rue Saint-Michel,25320,Montferrand-le-Château,OSM,47.17867,5.907263
253970046-1A,1A,Rue Saint-Michel,25320,Montferrand-le-Château,OSM,47.179751,5.906228
253970046-1B,1 b,Rue Saint-Michel,25320,Montferrand-le-Château,BAN,47.1797,5.90589
253970046-2,2,Rue Saint-Michel,25320,Montferrand-le-Château,OSM,47.179323,5.905725
253970046-3A,3 a,Rue Saint-Michel,25320,Montferrand-le-Château,BAN,47.1793,5.90585
253970046-3B,3 b,Rue Saint-Michel,25320,Montferrand-le-Château,BAN,47.1793,5.90587
253970046-4,4,Rue Saint-Michel,25320,Montferrand-le-Château,OSM,47.179047,5.905921
253970046-5,5,Rue Saint-Michel,25320,Montferrand-le-Château,OSM,47.179367,5.905803
253970046-6,6,Rue Saint-Michel,25320,Montferrand-le-Château,OSM,47.178916,5.906243
253970046-7,7,Rue Saint-Michel,25320,Montferrand-le-Château,OSM,47.178983,5.906269
253970046-8,8,Rue Saint-Michel,25320,Montferrand-le-Château,OSM,47.178863,5.906696
253970046-9,9,Rue Saint-Michel,25320,Montferrand-le-Château,OSM,47.179066,5.906721
253970050-1,1,Chemin de la Tuilerie,25320,Montferrand-le-Château,BAN,47.195544,5.917618
253970050-2,2,Chemin de la Tuilerie,25320,Montferrand-le-Château,OSM,47.195478,5.917738
253970050-4,4,Chemin de la Tuilerie,25320,Montferrand-le-Château,OSM,47.195386,5.9177
253970050-6,6,Chemin de la Tuilerie,25320,Montferrand-le-Château,OSM,47.195145,5.917534
253970050-8,8,Chemin de la Tuilerie,25320,Montferrand-le-Château,OSM,47.194842,5.917318
253970063-1,1,Rue du Vernois,25320,Montferrand-le-Château,OSM,47.196647,5.914571
253970063-2,2,Rue du Vernois,25320,Montferrand-le-Château,OSM,47.19664,5.914651
253970063-3,3,Rue du Vernois,25320,Montferrand-le-Château,BAN,47.1967,5.91475
253970063-4,4,Rue du Vernois,25320,Montferrand-le-Château,OSM,47.196834,5.914968
253970063-6,6,Rue du Vernois,25320,Montferrand-le-Château,BAN,47.1968,5.91497
253970064-2,2,Chemin des Vignes,25320,Montferrand-le-Château,OSM,47.178205,5.926883
253970065-1,1,Rue de Voide,25320,Montferrand-le-Château,OSM,47.172274,5.914107
253970065-3,3,Rue de Voide,25320,Montferrand-le-Château,BAN,47.1718,5.91704
253970065-32,32,Rue de Voide,25320,Montferrand-le-Château,OSM,47.171695,5.913139
253970065-4,4,Rue de Voide,25320,Montferrand-le-Château,OSM,47.171812,5.917041
253970065-6,6,Rue de Voide,25320,Montferrand-le-Château,OSM,47.171818,5.918912
253970067-1,1,Rue Charles Mairot,25320,Montferrand-le-Château,OSM,47.178071,5.92253
253970067-2,2,Rue Charles Mairot,25320,Montferrand-le-Château,OSM,47.177908,5.922425
253970067-3,3,Rue Charles Mairot,25320,Montferrand-le-Château,OSM,47.177834,5.92255
253970067-4,4,Rue Charles Mairot,25320,Montferrand-le-Château,OSM,47.177682,5.922474
253970069-1,1,Rue du Château,25320,Montferrand-le-Château,BAN,47.1779,5.92143
253970069-10,10,Rue du Château,25320,Montferrand-le-Château,BAN,47.1768,5.92108
253970069-12,12,Rue du Château,25320,Montferrand-le-Château,BAN,47.1772,5.92185
253970069-14,14,Rue du Château,25320,Montferrand-le-Château,BAN,47.177,5.92204
253970069-2,2,Rue du Château,25320,Montferrand-le-Château,BAN,47.1779,5.92136
253970069-3,3,Rue du Château,25320,Montferrand-le-Château,BAN,47.1776,5.9216
253970069-4,4,Rue du Château,25320,Montferrand-le-Château,BAN,47.1777,5.92148
253970069-6,6,Rue du Château,25320,Montferrand-le-Château,BAN,47.1775,5.92167
253970069-7,7,Rue du Château,25320,Montferrand-le-Château,BAN,47.177,5.92212
253970069-8,8,Rue du Château,25320,Montferrand-le-Château,BAN,47.1772,5.92132
253970076-1,1,Rue du Chenassard,25320,Montferrand-le-Château,BAN,47.1837,5.90884
253970076-1A,1 a,Rue du Chenassard,25320,Montferrand-le-Château,BAN,47.1837,5.90891
253970076-1B,1BIS,Rue du Chenassard,25320,Montferrand-le-Château,OSM,47.183916,5.909735
253970076-1T,1TER,Rue du Chenassard,25320,Montferrand-le-Château,OSM,47.184008,5.909102
253970076-2,2,Rue du Chenassard,25320,Montferrand-le-Château,OSM,47.183616,5.908552
253970076-3,3,Rue du Chenassard,25320,Montferrand-le-Château,OSM,47.183473,5.909811
253970076-4,4,Rue du Chenassard,25320,Montferrand-le-Château,OSM,47.18358,5.908981
253970076-4B,4 bis,Rue du Chenassard,25320,Montferrand-le-Château,BAN,47.1835,5.9098
253970076-5,5,Rue du Chenassard,25320,Montferrand-le-Château,OSM,47.183356,5.910189
253970076-6,6,Rue du Chenassard,25320,Montferrand-le-Château,OSM,47.183311,5.910138
253970076-7,7,Rue du Chenassard,25320,Montferrand-le-Château,OSM,47.183392,5.910489
253970076-8,8,Rue du Chenassard,25320,Montferrand-le-Château,OSM,47.1832,5.910435
253970079-1,1,Rue des Cités,25320,Montferrand-le-Château,BAN,47.17642,5.913421
253970079-2,2,Rue des Cités,25320,Montferrand-le-Château,BAN,47.176318,5.913452
253970079-2B,2 bis,Rue des Cités,25320,Montferrand-le-Château,BAN,47.176226,5.913514
253970079-4,4,Rue des Cités,25320,Montferrand-le-Château,BAN,47.176057,5.913634
253970079-6,6,Rue des Cités,25320,Montferrand-le-Château,BAN,47.175878,5.913781
253970079-8,8,Rue des Cités,25320,Montferrand-le-Château,BAN,47.175775,5.913882
253970085-1,1,Rue du Crétot,25320,Montferrand-le-Château,BAN,47.1865,5.89915
253970085-10,10,Rue du Crétot,25320,Montferrand-le-Château,BAN,47.1874,5.89964
253970085-11,11,Rue du Crétot,25320,Montferrand-le-Château,BAN,47.1877,5.89968
253970085-11B,11 bis,Rue du Crétot,25320,Montferrand-le-Château,BAN,47.1877,5.89967
253970085-2,2,Rue du Crétot,25320,Montferrand-le-Château,BAN,47.1853,5.89886
253970085-4,4,Rue du Crétot,25320,Montferrand-le-Château,BAN,47.1855,5.89894
253970085-6,6,Rue du Crétot,25320,Montferrand-le-Château,BAN,47.1859,5.89926
253970085-8,8,Rue du Crétot,25320,Montferrand-le-Château,BAN,47.1864,5.8992
253970085-8A,8 a,Rue du Crétot,25320,Montferrand-le-Château,BAN,47.1865,5.89926
253970094-1,1,Rue des Deux Mares,25320,Montferrand-le-Château,OSM,47.179265,5.923685
253970094-10,10,Rue des Deux Mares,25320,Montferrand-le-Château,OSM,47.179036,5.925206
253970094-10B,10 bis,Rue des Deux Mares,25320,Montferrand-le-Château,BAN,47.179,5.92522
253970094-2,2,Rue des Deux Mares,25320,Montferrand-le-Château,BAN,47.1793,5.92385
253970094-3,3,Rue des Deux Mares,25320,Montferrand-le-Château,OSM,47.179438,5.924246
253970094-4,4,Rue des Deux Mares,25320,Montferrand-le-Château,OSM,47.179358,5.924275
253970094-5,5,Rue des Deux Mares,25320,Montferrand-le-Château,OSM,47.179347,5.925078
253970094-7,7,Rue des Deux Mares,25320,Montferrand-le-Château,OSM,47.179163,5.925229
253970094-8,8,Rue des Deux Mares,25320,Montferrand-le-Château,OSM,47.179447,5.92457
253970096-1,1,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.1814,5.90662
253970096-10,10,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.1802,5.90615
253970096-11,11,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.18,5.90663
253970096-12,12,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.18,5.9066
253970096-13,13,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.18,5.90661
253970096-2,2,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.1814,5.90653
253970096-22,22,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.18,5.90642
253970096-3,3,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.181,5.90628
253970096-4,4,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.1812,5.90626
253970096-5,5,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.1807,5.90627
253970096-6,6,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.1809,5.90621
253970096-7,7,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.1805,5.90626
253970096-8,8,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.1806,5.90619
253970096-9,9,Rue de l'Échauguette,25320,Montferrand-le-Château,BAN,47.1803,5.90625
253970100-1,1,Rue de l'École,25320,Montferrand-le-Château,BAN,47.1756,5.91882
253970100-2,2,Rue de l'École,25320,Montferrand-le-Château,BAN,47.1754,5.91854
253970100-2B,2 b,Rue de l'École,25320,Montferrand-le-Château,BAN,47.1755,5.91875
253970100-2C,2 c,Rue de l'École,25320,Montferrand-le-Château,BAN,47.1753,5.91919
253970100-2D,2 d,Rue de l'École,25320,Montferrand-le-Château,BAN,47.1752,5.91928
253970100-3,3,Rue de l'École,25320,Montferrand-le-Château,BAN,47.1767,5.92155
253970100-4,4,Rue de l'École,25320,Montferrand-le-Château,BAN,47.1765,5.92096
253970100-5,5,Rue de l'École,25320,Montferrand-le-Château,BAN,47.1767,5.92187
253970100-6,6,Rue de l'École,25320,Montferrand-le-Château,BAN,47.1765,5.92166
253970100-8,8,Rue de l'École,25320,Montferrand-le-Château,BAN,47.1766,5.92208
253970102-1,1,Impasse des Érables,25320,Montferrand-le-Château,OSM,47.181992,5.910669
253970108-1,1,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.190966,5.913723
253970108-11,11,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191455,5.914204
253970108-12,12,Rue de la Fontaine,25320,Montferrand-le-Château,BAN,47.1913,5.91498
253970108-13,13,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.19144,5.914434
253970108-15,15,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191399,5.91478
253970108-16,16,Rue de la Fontaine,25320,Montferrand-le-Château,BAN,47.1914,5.91501
253970108-17,17,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191375,5.914964
253970108-19,19,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191383,5.915281
253970108-2,2,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191028,5.913844
253970108-3,3,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191297,5.913594
253970108-4,4,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191131,5.913909
253970108-4A,4A,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.19134,5.914208
253970108-4B,4 b,Rue de la Fontaine,25320,Montferrand-le-Château,BAN,47.1913,5.9148
253970108-5,5,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191449,5.912809
253970108-6,6,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191372,5.914691
253970108-7,7,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191261,5.913911
253970108-9,9,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191416,5.914106
253970108-9A,9 a,Rue de la Fontaine,25320,Montferrand-le-Château,BAN,47.1914,5.91405
253970108-9B,9BIS,Rue de la Fontaine,25320,Montferrand-le-Château,OSM,47.191602,5.91371
253970108-9C,9 c,Rue de la Fontaine,25320,Montferrand-le-Château,BAN,47.1914,5.91409
253970108-9D,9 d,Rue de la Fontaine,25320,Montferrand-le-Château,BAN,47.1915,5.91414
253970108-9T,9 t,Rue de la Fontaine,25320,Montferrand-le-Château,BAN,47.1914,5.9141
253970118-1,1,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.193095,5.91715
253970118-10,10,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.195539,5.915822
253970118-11,11,Rue de Grandfontaine,25320,Montferrand-le-Château,BAN,47.1958,5.91537
253970118-12,12,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.195609,5.915701
253970118-13,13,Rue de Grandfontaine,25320,Montferrand-le-Château,BAN,47.1961,5.91497
253970118-14,14,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.195738,5.915451
253970118-15B,15 bis,Rue de Grandfontaine,25320,Montferrand-le-Château,BAN,47.1964,5.91458
253970118-16,16,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.195813,5.915381
253970118-17,17,Rue de Grandfontaine,25320,Montferrand-le-Château,BAN,47.1958,5.91539
253970118-21,21,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.196328,5.914472
253970118-22,22,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.196976,5.912759
253970118-23,23,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.19639,5.914372
253970118-24,24,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.197033,5.912178
253970118-25,25,Rue de Grandfontaine,25320,Montferrand-le-Château,BAN,47.1969,5.91215
253970118-28,28,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.196769,5.910562
253970118-3,3,Rue de Grandfontaine,25320,Montferrand-le-Château,BAN,47.1932,5.91706
253970118-4,4,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.193481,5.916955
253970118-5,5,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.193229,5.91704
253970118-5A,5 a,Rue de Grandfontaine,25320,Montferrand-le-Château,BAN,47.1932,5.91705
253970118-6,6,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.193836,5.916755
253970118-6B,6B,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.194322,5.916878
253970118-6E,6E,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.195337,5.916454
253970118-7,7,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.194765,5.91682
253970118-7E,7 e,Rue de Grandfontaine,25320,Montferrand-le-Château,BAN,47.1946,5.91694
253970118-8,8,Rue de Grandfontaine,25320,Montferrand-le-Château,OSM,47.195448,5.916
253970118-8B,8 bis,Rue de Grandfontaine,25320,Montferrand-le-Château,BAN,47.1954,5.916
253970118-9,9,Rue de Grandfontaine,25320,Montferrand-le-Château,BAN,47.1955,5.91596
253970132-1,1,Rue de la Mairie,25320,Montferrand-le-Château,OSM,47.183031,5.907224
253970132-3,3,Rue de la Mairie,25320,Montferrand-le-Château,OSM,47.182786,5.907038
253970132-5,5,Rue de la Mairie,25320,Montferrand-le-Château,OSM,47.183116,5.906966
253970132-7,7,Rue de la Mairie,25320,Montferrand-le-Château,OSM,47.182852,5.906802
253970132-7A,7A,Rue de la Mairie,25320,Montferrand-le-Château,OSM,47.182598,5.906763
253970132-9,9,Rue de la Mairie,25320,Montferrand-le-Château,OSM,47.182548,5.906616
253970135-2,2,Impasse des Mélèzes,25320,Montferrand-le-Château,BAN,47.181,5.90683
253970135-4,4,Impasse des Mélèzes,25320,Montferrand-le-Château,BAN,47.1806,5.90708
253970135-6,6,Impasse des Mélèzes,25320,Montferrand-le-Château,BAN,47.1804,5.90717
253970135-9,9,Impasse des Mélèzes,25320,Montferrand-le-Château,BAN,47.1804,5.90713
253970138-1,1,Rue de Mont,25320,Montferrand-le-Château,OSM,47.181707,5.906742
253970138-11,11,Rue de Mont,25320,Montferrand-le-Château,OSM,47.183019,5.904121
253970138-12,12,Rue de Mont,25320,Montferrand-le-Château,OSM,47.183796,5.901955
253970138-13,13,Rue de Mont,25320,Montferrand-le-Château,OSM,47.183137,5.903715
253970138-14,14,Rue de Mont,25320,Montferrand-le-Château,OSM,47.183859,5.901764
253970138-15,15,Rue de Mont,25320,Montferrand-le-Château,OSM,47.18321,5.903455
253970138-16,16,Rue de Mont,25320,Montferrand-le-Château,OSM,47.183888,5.901507
253970138-17,17,Rue de Mont,25320,Montferrand-le-Château,OSM,47.183352,5.902955
253970138-17B,17BIS,Rue de Mont,25320,Montferrand-le-Château,OSM,47.18344,5.902659
253970138-18,18,Rue de Mont,25320,Montferrand-le-Château,OSM,47.183868,5.901228
253970138-19,19,Rue de Mont,25320,Montferrand-le-Château,OSM,47.183574,5.902377
253970138-1A,1A,Rue de Mont,25320,Montferrand-le-Château,OSM,47.182228,5.906237
253970138-2,2,Rue de Mont,25320,Montferrand-le-Château,OSM,47.181518,5.907115
253970138-21,21,Rue de Mont,25320,Montferrand-le-Château,OSM,47.184883,5.898637
253970138-22,22,Rue de Mont,25320,Montferrand-le-Château,OSM,47.184806,5.898881
253970138-2T,2 t,Rue de Mont,25320,Montferrand-le-Château,BAN,47.1826,5.90602
253970138-3,3,Rue de Mont,25320,Montferrand-le-Château,OSM,47.1819,5.906555
253970138-33,33,Rue de Mont,25320,Montferrand-le-Château,BAN,47.1848,5.89887
253970138-3A,3A,Rue de Mont,25320,Montferrand-le-Château,OSM,47.182023,5.906416
253970138-3B,3 b,Rue de Mont,25320,Montferrand-le-Château,BAN,47.182,5.90649
253970138-4,4,Rue de Mont,25320,Montferrand-le-Château,OSM,47.182909,5.904774
253970138-5,5,Rue de Mont,25320,Montferrand-le-Château,OSM,47.182762,5.90511
253970138-8,8,Rue de Mont,25320,Montferrand-le-Château,OSM,47.183232,5.903653
253970150-1,1,Rue du Moulin,25320,Montferrand-le-Château,OSM,47.18475,5.899612
253970150-2,2,Rue du Moulin,25320,Montferrand-le-Château,OSM,47.184648,5.899335
253970151-1,1,Rue des Usines,25320,Montferrand-le-Château,OSM,47.174425,5.91261
253970151-10,10,Rue des Usines,25320,Montferrand-le-Château,OSM,47.17309,5.913488
253970151-11,11,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173776,5.913149
253970151-12,12,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173061,5.91363
253970151-13,13,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173823,5.913627
253970151-14,14,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173151,5.913673
253970151-15,15,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173992,5.913967
253970151-16,16,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173286,5.913498
253970151-17,17,Rue des Usines,25320,Montferrand-le-Château,OSM,47.174145,5.914276
253970151-18,18,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173422,5.913343
253970151-19,19,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1739,5.91396
253970151-20,20,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173749,5.91366
253970151-21,21,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1738,5.91407
253970151-22,22,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173608,5.914109
253970151-23,23,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1737,5.91413
253970151-24,24,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173359,5.914196
253970151-25,25,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1736,5.91421
253970151-26,26,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1733,5.91421
253970151-27,27,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1736,5.91429
253970151-28,28,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173186,5.914382
253970151-29,29,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1735,5.91435
253970151-3,3,Rue des Usines,25320,Montferrand-le-Château,OSM,47.17424,5.912766
253970151-30,30,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1732,5.91447
253970151-31,31,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1734,5.91442
253970151-33,33,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1734,5.91451
253970151-35,35,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1733,5.91459
253970151-4,4,Rue des Usines,25320,Montferrand-le-Château,BAN,47.1739,5.91294
253970151-5,5,Rue des Usines,25320,Montferrand-le-Château,OSM,47.17409,5.912892
253970151-7,7,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173949,5.913009
253970151-8,8,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173363,5.913255
253970151-9,9,Rue des Usines,25320,Montferrand-le-Château,OSM,47.173975,5.913388
253970152-1,1,Rue des Pins,25320,Montferrand-le-Château,OSM,47.181473,5.905846
253970152-10,10,Rue des Pins,25320,Montferrand-le-Château,OSM,47.180414,5.904629
253970152-11,11,Rue des Pins,25320,Montferrand-le-Château,OSM,47.180624,5.904831
253970152-12,12,Rue des Pins,25320,Montferrand-le-Château,OSM,47.180313,5.904761
253970152-13,13,Rue des Pins,25320,Montferrand-le-Château,OSM,47.180295,5.905009
253970152-14,14,Rue des Pins,25320,Montferrand-le-Château,OSM,47.180175,5.905022
253970152-15,15,Rue des Pins,25320,Montferrand-le-Château,OSM,47.180162,5.905247
253970152-16,16,Rue des Pins,25320,Montferrand-le-Château,OSM,47.18007,5.90526
253970152-17,17,Rue des Pins,25320,Montferrand-le-Château,OSM,47.180084,5.90546
253970152-18,18,Rue des Pins,25320,Montferrand-le-Château,OSM,47.179709,5.905097
253970152-1B,1B,Rue des Pins,25320,Montferrand-le-Château,OSM,47.181552,5.90587
253970152-1C,1C,Rue des Pins,25320,Montferrand-le-Château,OSM,47.181536,5.905907
253970152-1D,1D,Rue des Pins,25320,Montferrand-le-Château,OSM,47.18157,5.905672
253970152-2,2,Rue des Pins,25320,Montferrand-le-Château,OSM,47.181509,5.905948
253970152-20,20,Rue des Pins,25320,Montferrand-le-Château,OSM,47.179658,5.905066
253970152-22,22,Rue des Pins,25320,Montferrand-le-Château,OSM,47.179667,5.905217
253970152-24,24,Rue des Pins,25320,Montferrand-le-Château,OSM,47.179784,5.905298
253970152-2A,2 a,Rue des Pins,25320,Montferrand-le-Château,BAN,47.1815,5.90604
